,drct,sped
2013-12-07 00:50,190.0,4.251302
2013-12-07 01:20,280.0,10.384313
2013-12-07 01:50,260.0,8.924057000000001
2013-12-07 02:20,250.0,9.101453
2013-12-07 02:50,250.0,8.284891
2013-12-07 03:20,250.0,8.396842
2013-12-07 03:50,250.0,6.2407513
2013-12-07 04:20,250.0,8.231535000000001
2013-12-07 04:50,250.0,6.171905000000001
2013-12-07 05:20,260.0,8.469133
2013-12-07 05:50,250.0,8.048226
2013-12-07 06:20,250.0,9.374095
2013-12-07 06:50,240.0,7.572931
2013-12-07 07:50,240.0,7.3242283
2013-12-07 08:20,240.0,8.8595495
2013-12-07 08:50,240.0,10.686672999999999
2013-12-07 09:20,230.0,7.3012943
2013-12-07 09:50,240.0,7.928924
2013-12-07 10:20,240.0,9.552713
2013-12-07 10:50,240.0,9.601609
2013-12-07 11:20,230.0,10.360953
2013-12-07 11:50,230.0,9.789335000000001
2013-12-07 12:20,230.0,11.131632000000002
2013-12-07 12:50,230.0,11.911719999999999
2013-12-07 13:20,220.0,11.303872
2013-12-07 13:50,220.0,11.255124
2013-12-07 14:20,220.0,10.359446
2013-12-07 14:50,220.0,11.62086
2013-12-07 15:20,220.0,12.16858
2013-12-07 15:50,210.0,13.270617000000001
2013-12-07 16:20,210.0,12.373953
2013-12-07 16:50,210.0,11.068647
2013-12-07 17:20,220.0,13.671320999999999
2013-12-07 17:50,230.0,12.843936
2013-12-07 18:20,230.0,13.473559
2013-12-07 18:50,230.0,12.879949
2013-12-07 19:20,230.0,13.308769
2013-12-07 19:50,230.0,13.475732999999998
2013-12-07 20:20,230.0,14.013994
2013-12-07 20:50,230.0,13.857095999999999
2013-12-07 21:20,230.0,13.434013
2013-12-07 21:50,230.0,14.000626
2013-12-07 22:20,230.0,14.523546
2013-12-07 22:50,230.0,15.242068
2013-12-07 23:20,230.0,15.405866
2013-12-07 23:50,230.0,14.7338
2013-12-08 00:20,230.0,14.942081
2013-12-08 00:50,230.0,13.215794
2013-12-08 01:20,240.0,14.835101000000002
2013-12-08 01:50,250.0,12.181809
2013-12-08 02:20,250.0,12.540024
2013-12-08 02:50,240.0,12.001839
2013-12-08 03:20,240.0,10.423085
2013-12-08 03:50,240.0,9.451048
2013-12-08 04:20,250.0,10.414078
2013-12-08 04:50,240.0,12.192272
2013-12-08 05:20,240.0,10.744746000000001
2013-12-08 05:50,240.0,10.263481
2013-12-08 06:20,250.0,8.583511999999999
2013-12-08 06:50,250.0,11.753748
2013-12-08 07:20,240.0,14.201920000000001
2013-12-08 07:50,240.0,12.535578
2013-12-08 08:20,230.0,12.752555000000001
2013-12-08 08:50,230.0,11.893246000000001
2013-12-08 09:20,230.0,11.159861
2013-12-08 09:50,230.0,10.633088
2013-12-08 10:20,240.0,7.240905000000001
2013-12-08 10:50,230.0,10.413069
2013-12-08 11:20,230.0,11.284633
2013-12-08 12:20,230.0,10.579994000000001
2013-12-08 12:50,230.0,10.521102
2013-12-08 13:20,230.0,10.564422
2013-12-08 13:50,230.0,10.097012
2013-12-08 14:20,230.0,9.783241
2013-12-08 14:50,230.0,10.542369
2013-12-08 15:20,230.0,9.838325
2013-12-08 15:50,220.0,10.495516
2013-12-08 16:20,220.0,9.184476
2013-12-08 16:50,230.0,11.820381
2013-12-08 17:20,230.0,10.852889999999999
2013-12-08 17:50,240.0,10.735195
2013-12-08 18:20,240.0,11.448658
2013-12-08 18:50,230.0,10.022775
2013-12-08 19:20,230.0,10.7824335
2013-12-08 19:50,230.0,11.515722
2013-12-08 20:20,230.0,11.852075
2013-12-08 20:50,230.0,10.787859
2013-12-08 21:20,240.0,12.003378
2013-12-08 21:50,240.0,11.902613
2013-12-08 22:20,230.0,10.785474
2013-12-08 22:50,230.0,10.304677
2013-12-08 23:20,230.0,9.801222000000001
2013-12-08 23:50,230.0,10.892539999999999
2013-12-09 00:20,230.0,11.233407000000001
2013-12-09 00:50,240.0,12.522517
2013-12-09 01:20,240.0,11.069723
2013-12-09 01:50,230.0,10.480371
2013-12-09 02:20,230.0,11.350752
2013-12-09 02:50,230.0,11.642363000000001
2013-12-09 03:20,230.0,11.368086
2013-12-09 03:50,230.0,11.468344
2013-12-09 04:20,230.0,12.790589
2013-12-09 04:50,230.0,12.331515
2013-12-09 05:20,220.0,11.287795
2013-12-09 05:50,220.0,11.968155
2013-12-09 06:20,220.0,10.8553095
2013-12-09 06:50,230.0,11.464152
2013-12-09 07:20,230.0,12.787663
2013-12-09 07:50,230.0,11.750798
2013-12-09 08:20,220.0,10.268195
2013-12-09 08:50,220.0,12.532524
2013-12-09 09:20,220.0,13.342595000000001
2013-12-09 09:50,220.0,11.430177
2013-12-09 10:20,210.0,12.198127000000001
2013-12-09 10:50,210.0,11.997887
2013-12-09 11:20,210.0,12.046187
2013-12-09 11:50,200.0,11.628759
2013-12-09 12:20,200.0,13.056688000000001
2013-12-09 12:50,190.0,12.614788
2013-12-09 13:20,210.0,11.222487
2013-12-09 13:50,190.0,11.969764
2013-12-09 14:20,190.0,12.698139999999999
2013-12-09 14:50,200.0,13.614168
2013-12-09 15:20,190.0,12.368775
2013-12-09 15:50,190.0,12.646326
2013-12-09 16:20,190.0,12.098058
2013-12-09 16:50,190.0,13.529135
2013-12-09 17:20,180.0,11.897705
2013-12-09 17:50,170.0,12.687236
2013-12-09 18:20,170.0,16.7387
2013-12-09 18:50,170.0,14.327079000000001
2013-12-09 19:20,170.0,14.552923999999999
2013-12-09 19:50,170.0,14.683963
2013-12-09 20:20,170.0,17.056793
2013-12-09 20:50,170.0,16.575785
2013-12-09 21:20,170.0,17.468119
2013-12-09 21:50,170.0,17.998766
2013-12-09 22:20,170.0,17.803753
2013-12-09 22:50,170.0,17.82047
2013-12-09 23:20,170.0,17.62454
2013-12-09 23:50,170.0,16.583161999999998
2013-12-10 00:20,180.0,15.068498000000002
2013-12-10 00:50,170.0,16.54951
2013-12-10 01:20,170.0,16.924870000000002
2013-12-10 01:50,180.0,16.919165
2013-12-10 02:20,170.0,16.192022
2013-12-10 02:50,180.0,17.619822
2013-12-10 03:20,170.0,16.93413
2013-12-10 03:50,180.0,16.72322
2013-12-10 04:20,170.0,17.297712
2013-12-10 04:50,180.0,16.291782
2013-12-10 05:20,180.0,16.951462
2013-12-10 05:50,180.0,16.870882
2013-12-10 06:20,180.0,16.57415
2013-12-10 06:50,180.0,18.082016
2013-12-10 07:20,180.0,16.972305
2013-12-10 07:50,170.0,16.440027
2013-12-10 08:20,170.0,15.933801
2013-12-10 08:50,170.0,15.868301999999998
2013-12-10 09:20,170.0,17.400799
2013-12-10 09:50,170.0,17.277355
2013-12-10 10:20,170.0,16.041794
2013-12-10 10:50,170.0,17.128311
2013-12-10 11:20,170.0,16.703682
2013-12-10 11:50,180.0,16.572492999999998
2013-12-10 12:20,180.0,16.275642
2013-12-10 12:50,180.0,16.43454
2013-12-10 13:20,170.0,17.975351
2013-12-10 13:50,180.0,18.522682
2013-12-10 14:50,170.0,16.721823
2013-12-10 15:20,170.0,17.462374
2013-12-10 15:50,170.0,19.26587
2013-12-10 16:20,170.0,18.388264000000003
2013-12-10 16:50,170.0,17.022717
2013-12-10 17:20,170.0,18.647394
2013-12-10 17:50,180.0,17.233065
2013-12-10 18:20,180.0,17.840477
2013-12-10 18:50,180.0,17.21837
2013-12-10 19:20,180.0,18.166373999999998
2013-12-10 19:50,180.0,17.584791
2013-12-10 20:20,180.0,16.790174
2013-12-10 20:50,180.0,16.01925
2013-12-10 21:20,180.0,16.164112
2013-12-10 21:50,180.0,16.328482
2013-12-10 22:20,180.0,15.800185999999998
2013-12-10 22:50,180.0,16.875393
2013-12-10 23:20,180.0,15.985884
2013-12-10 23:50,190.0,16.614932999999997
2013-12-11 00:20,190.0,16.14094
2013-12-11 00:50,190.0,17.464057999999998
2013-12-11 01:20,190.0,17.894009
2013-12-11 01:50,190.0,17.14337
2013-12-11 02:20,190.0,15.2268715
2013-12-11 02:50,190.0,15.458592000000001
2013-12-11 03:20,180.0,13.444826999999998
2013-12-11 03:50,180.0,13.704463
2013-12-11 04:20,180.0,14.542979999999998
2013-12-11 04:50,180.0,13.084658000000001
2013-12-11 05:20,180.0,13.951443
2013-12-11 05:50,170.0,14.442165
2013-12-11 06:20,180.0,15.469515
2013-12-11 06:50,180.0,15.572000000000001
2013-12-11 07:20,180.0,16.757488000000002
2013-12-11 07:50,180.0,15.295681
2013-12-11 08:20,180.0,16.303642
2013-12-11 08:50,180.0,16.852635999999997
2013-12-11 09:20,180.0,15.913013000000001
2013-12-11 09:50,180.0,16.170488
2013-12-11 10:20,180.0,14.708801999999999
2013-12-11 10:50,180.0,17.070524
2013-12-11 11:20,180.0,16.847328
2013-12-11 11:50,180.0,17.238567
2013-12-11 12:20,170.0,17.050962
2013-12-11 12:50,170.0,16.599379000000003
2013-12-11 13:20,170.0,16.344036
2013-12-11 13:50,170.0,17.288101
2013-12-11 14:50,170.0,13.925792000000001
2013-12-11 15:20,170.0,15.459228
2013-12-11 15:50,170.0,15.883638000000001
2013-12-11 16:20,170.0,16.527384
2013-12-11 16:50,170.0,16.029964
2013-12-11 17:20,170.0,16.756979
2013-12-11 17:50,160.0,13.550559
2013-12-11 18:20,160.0,14.704723999999999
2013-12-11 18:50,160.0,14.536098
2013-12-11 19:20,160.0,13.190859
2013-12-11 20:20,170.0,17.944077
2013-12-11 20:50,170.0,14.757273999999999
2013-12-11 21:20,170.0,16.475906
2013-12-11 21:50,170.0,17.356811999999998
2013-12-11 22:20,170.0,19.200426
2013-12-11 22:50,170.0,18.591735999999997
2013-12-11 23:20,180.0,18.64076
2013-12-11 23:50,180.0,17.967289
2013-12-12 00:20,180.0,17.64992
2013-12-12 00:50,180.0,18.948895999999998
2013-12-12 01:20,180.0,17.346872
2013-12-12 01:50,180.0,18.727870000000003
2013-12-12 02:20,180.0,18.124283
2013-12-12 02:50,180.0,16.800638
2013-12-12 03:20,190.0,16.326221
2013-12-12 03:50,190.0,16.706253
2013-12-12 04:20,200.0,17.325948999999998
2013-12-12 04:50,200.0,16.515064000000002
2013-12-12 05:20,200.0,17.416779000000002
2013-12-12 05:50,200.0,13.942929999999999
2013-12-12 06:20,320.0,8.123080999999999
2013-12-12 06:50,340.0,6.564172
2013-12-12 07:20,360.0,4.55814
2013-12-12 07:50,20.0,5.5265889999999995
2013-12-12 08:20,40.0,6.224424
2013-12-12 08:50,40.0,5.2623177000000005
2013-12-12 09:20,50.0,4.8670597
2013-12-12 09:50,30.0,4.928683299999999
2013-12-12 10:50,70.0,3.7662358
2013-12-12 11:20,90.0,3.8564625
2013-12-12 11:50,140.0,3.5148053
2013-12-12 12:20,180.0,8.80273
2013-12-12 13:20,180.0,9.103448
2013-12-12 13:50,180.0,9.292042
2013-12-12 14:20,180.0,9.941333
2013-12-12 14:50,170.0,7.561729
2013-12-12 15:20,170.0,7.558213
2013-12-12 15:50,170.0,8.593169
2013-12-12 16:20,170.0,9.568367
2013-12-12 16:50,170.0,9.885834
2013-12-12 17:20,170.0,7.843312299999999
2013-12-12 17:50,160.0,7.9469724
2013-12-12 18:20,170.0,10.021372
2013-12-12 18:50,160.0,8.500580000000001
2013-12-12 19:20,170.0,10.891762
2013-12-12 19:50,170.0,11.745213
2013-12-12 20:20,180.0,12.91855
2013-12-12 20:50,180.0,11.383379
2013-12-12 21:20,170.0,12.664272
2013-12-12 21:50,170.0,12.003546
2013-12-12 22:20,170.0,12.067312
2013-12-12 22:50,140.0,10.583711
2013-12-12 23:20,150.0,13.124649
2013-12-12 23:50,150.0,13.97059
2013-12-13 00:50,150.0,14.811279
2013-12-13 01:20,140.0,15.611932000000001
2013-12-13 01:50,150.0,15.210314000000002
2013-12-13 02:20,150.0,16.592436
2013-12-13 02:50,150.0,14.927692
2013-12-13 03:20,150.0,15.6928625
2013-12-13 03:50,150.0,15.826362
2013-12-13 04:20,150.0,14.141753
2013-12-13 04:50,160.0,13.271571
2013-12-13 05:20,160.0,12.027700999999999
2013-12-13 05:50,160.0,14.474206
2013-12-13 06:20,170.0,13.43109
2013-12-13 06:50,170.0,14.820775
2013-12-13 07:20,180.0,12.530345
2013-12-13 07:50,180.0,9.599327
2013-12-13 08:20,170.0,13.210228
2013-12-13 08:50,150.0,9.43431
2013-12-13 09:20,140.0,12.352087
2013-12-13 09:50,150.0,11.904043
2013-12-13 10:20,170.0,15.288746
2013-12-13 10:50,190.0,17.826542
2013-12-13 11:20,190.0,12.353717
2013-12-13 11:50,200.0,14.217029
2013-12-13 12:20,200.0,13.242126
2013-12-13 12:50,200.0,13.76493
2013-12-13 13:20,210.0,15.122159
2013-12-13 13:50,200.0,13.318487
2013-12-13 14:20,200.0,13.628915
2013-12-13 14:50,210.0,11.702602
2013-12-13 15:20,210.0,14.365767000000002
2013-12-13 15:50,200.0,15.646041
2013-12-13 16:20,210.0,16.417683
2013-12-13 16:50,210.0,15.292598000000002
2013-12-13 17:20,200.0,12.645513000000001
2013-12-13 17:50,200.0,13.956617000000001
2013-12-13 18:20,200.0,14.095519
2013-12-13 18:50,200.0,15.702793
2013-12-13 19:20,190.0,12.80963
2013-12-13 19:50,210.0,12.489882000000001
2013-12-13 20:20,210.0,16.489485000000002
2013-12-13 20:50,230.0,12.201177000000001
2013-12-13 21:20,220.0,13.538116
2013-12-13 21:50,220.0,15.552945000000001
2013-12-13 22:20,250.0,15.800467999999999
2013-12-13 22:50,230.0,13.077639999999999
2013-12-13 23:20,240.0,13.321009
2013-12-13 23:50,260.0,21.09865
2013-12-14 00:20,250.0,14.024463
2013-12-14 00:50,240.0,14.307647
2013-12-14 01:20,240.0,14.735914000000001
2013-12-14 01:50,240.0,13.063611
2013-12-14 02:20,230.0,13.639729500000001
2013-12-14 02:50,230.0,13.404207000000001
2013-12-14 03:20,230.0,13.828288
2013-12-14 03:50,220.0,11.686838
2013-12-14 04:20,210.0,11.337371000000001
2013-12-14 04:50,200.0,9.665383
2013-12-14 05:20,180.0,9.846935
2013-12-14 05:50,160.0,10.657347999999999
2013-12-14 06:20,170.0,11.902175
2013-12-14 06:50,160.0,14.027141
2013-12-14 07:20,150.0,18.18967
2013-12-14 07:50,150.0,19.078827
2013-12-14 08:20,160.0,22.01742
2013-12-14 08:50,160.0,20.949185999999997
2013-12-14 09:20,160.0,21.322823
2013-12-14 09:50,170.0,24.667915
2013-12-14 10:20,170.0,26.218965999999998
2013-12-14 10:50,170.0,24.938719
2013-12-14 11:20,170.0,25.863369
2013-12-14 11:50,170.0,25.061139999999998
2013-12-14 12:50,180.0,22.551613
2013-12-14 13:20,190.0,19.481085
2013-12-14 13:50,190.0,20.70119
2013-12-14 14:20,200.0,18.764723
2013-12-14 14:50,240.0,16.91065
2013-12-14 15:20,240.0,19.423157
2013-12-14 15:50,240.0,17.773075
2013-12-14 16:20,240.0,19.505999
2013-12-14 16:50,240.0,18.626013
2013-12-14 17:20,240.0,22.461216
2013-12-14 17:50,240.0,21.34106
2013-12-14 18:20,240.0,20.048008
2013-12-14 18:50,250.0,18.428293
2013-12-14 19:20,240.0,16.093767
2013-12-14 19:50,240.0,15.519070999999999
2013-12-14 20:20,230.0,18.1851
2013-12-14 20:50,240.0,17.897478
2013-12-14 21:20,250.0,19.55709
2013-12-14 21:50,250.0,14.604789000000002
2013-12-14 22:20,240.0,13.664439999999999
2013-12-14 22:50,250.0,16.670696
2013-12-14 23:20,240.0,15.6768875
2013-12-14 23:50,230.0,12.030787
2013-12-15 00:20,250.0,15.814923
2013-12-15 00:50,240.0,16.611942000000003
2013-12-15 01:20,260.0,14.948547
2013-12-15 01:50,250.0,17.11201
2013-12-15 02:20,230.0,14.656939000000001
2013-12-15 02:50,240.0,14.079028
2013-12-15 03:20,240.0,12.453479
2013-12-15 03:50,220.0,12.468962
2013-12-15 04:20,210.0,11.897113000000001
2013-12-15 04:50,210.0,13.468236
2013-12-15 05:20,190.0,12.754610000000001
2013-12-15 05:50,170.0,11.973687
2013-12-15 06:20,170.0,12.351208
2013-12-15 06:50,160.0,14.411128
2013-12-15 07:20,160.0,17.194609
2013-12-15 07:50,170.0,21.250023000000002
2013-12-15 08:20,170.0,23.583858
2013-12-15 08:50,160.0,23.538645000000002
2013-12-15 09:20,160.0,22.656760000000002
2013-12-15 09:50,160.0,23.857819
2013-12-15 10:20,170.0,24.5534
2013-12-15 10:50,180.0,24.776016000000002
2013-12-15 11:20,190.0,27.31762
2013-12-15 11:50,220.0,22.018366
2013-12-15 12:20,220.0,24.629139000000002
2013-12-15 12:50,220.0,22.618975
2013-12-15 13:20,220.0,23.598017000000002
2013-12-15 13:50,240.0,22.138191
2013-12-15 14:20,230.0,23.355612
2013-12-15 14:50,230.0,22.976824
2013-12-15 15:20,230.0,21.562782000000002
2013-12-15 15:50,220.0,21.7198
2013-12-15 16:20,220.0,21.210686
2013-12-15 16:50,220.0,19.20324
2013-12-15 17:20,220.0,18.504265
2013-12-15 17:50,220.0,19.304129
2013-12-15 18:20,220.0,17.950006
2013-12-15 18:50,210.0,16.750764999999998
2013-12-15 19:20,210.0,15.723186499999999
2013-12-15 19:50,200.0,14.482879999999998
2013-12-15 20:20,190.0,13.416623999999999
2013-12-15 20:50,180.0,11.087814999999999
2013-12-15 21:20,180.0,18.767244
2013-12-15 21:50,220.0,9.992141
2013-12-15 22:20,180.0,13.466645000000002
2013-12-15 22:50,180.0,15.976688000000001
2013-12-15 23:20,210.0,21.251719
2013-12-15 23:50,240.0,18.550295000000002
2013-12-16 00:20,230.0,15.041045
2013-12-16 00:50,260.0,17.761723
2013-12-16 01:20,230.0,10.986898
2013-12-16 01:50,230.0,11.580807
2013-12-16 02:20,220.0,10.558125500000001
2013-12-16 02:50,220.0,10.325511
2013-12-16 03:20,220.0,12.0305
2013-12-16 03:50,250.0,9.954294
2013-12-16 04:20,230.0,8.16142
2013-12-16 04:50,200.0,3.7243035000000004
2013-12-16 05:20,220.0,9.470914
2013-12-16 05:50,290.0,12.679932
2013-12-16 06:20,230.0,6.71857
2013-12-16 06:50,220.0,6.6428046
2013-12-16 07:20,230.0,9.6383095
2013-12-16 07:50,230.0,13.793779
2013-12-16 08:20,230.0,13.850220000000002
2013-12-16 08:50,240.0,12.494294
2013-12-16 09:20,230.0,15.084523
2013-12-16 09:50,230.0,15.139347
2013-12-16 10:20,230.0,14.611304
2013-12-16 10:50,230.0,15.274187
2013-12-16 11:20,230.0,14.669185
2013-12-16 11:50,230.0,15.189331
2013-12-16 12:20,230.0,15.817835
2013-12-16 12:50,250.0,20.699738
2013-12-16 13:20,240.0,16.38781
2013-12-16 13:50,240.0,14.059892999999999
2013-12-16 14:20,230.0,15.522279000000001
2013-12-16 14:50,220.0,15.597054
2013-12-16 15:20,230.0,13.169803
2013-12-16 15:50,240.0,16.127337
2013-12-16 16:20,230.0,17.156907999999998
2013-12-16 16:50,230.0,15.250664000000002
2013-12-16 17:20,230.0,15.345360000000001
2013-12-16 17:50,230.0,16.558748
2013-12-16 18:20,220.0,14.023044
2013-12-16 18:50,240.0,14.754102
2013-12-16 19:20,240.0,18.356360000000002
2013-12-16 19:50,250.0,17.529636
2013-12-16 20:20,260.0,16.521893
2013-12-16 20:50,250.0,15.002069
2013-12-16 21:20,240.0,12.616438
2013-12-16 21:50,240.0,12.668845
2013-12-16 22:20,250.0,12.619387
2013-12-16 22:50,250.0,14.519556
2013-12-16 23:20,240.0,14.939274
2013-12-16 23:50,240.0,15.2881565
2013-12-17 00:20,240.0,15.294412
2013-12-17 00:50,230.0,15.604512
2013-12-17 01:20,240.0,16.727747
2013-12-17 01:50,230.0,15.377185
2013-12-17 02:20,240.0,17.585957999999998
2013-12-17 02:50,210.0,16.808134
2013-12-17 03:20,220.0,14.923623000000001
2013-12-17 03:50,220.0,12.953926
2013-12-17 04:20,210.0,13.964108
2013-12-17 04:50,220.0,12.021614999999999
2013-12-17 05:20,220.0,13.91981
2013-12-17 05:50,230.0,12.399892
2013-12-17 06:20,210.0,10.866899
2013-12-17 06:50,220.0,15.220312
2013-12-17 07:20,230.0,14.402842000000001
2013-12-17 07:50,210.0,12.523454
2013-12-17 08:20,210.0,13.418917
2013-12-17 08:50,210.0,13.374537
2013-12-17 09:20,210.0,15.897998999999999
2013-12-17 09:50,200.0,12.377081
2013-12-17 10:20,200.0,13.673629
2013-12-17 10:50,190.0,16.750383
2013-12-17 11:20,190.0,13.176293
2013-12-17 11:50,190.0,14.625503
2013-12-17 12:20,190.0,14.748826000000001
2013-12-17 12:50,180.0,15.196345
2013-12-17 13:20,190.0,15.594357500000001
2013-12-17 13:50,190.0,17.241365
2013-12-17 14:20,180.0,16.08567
2013-12-17 14:50,180.0,15.001545000000002
2013-12-17 15:20,180.0,16.803926
2013-12-17 15:50,180.0,17.500662
2013-12-17 16:20,170.0,17.139174
2013-12-17 16:50,170.0,18.122227
2013-12-17 17:20,170.0,18.714077
2013-12-17 17:50,170.0,20.014242000000003
2013-12-17 18:20,170.0,20.100447
2013-12-17 18:50,170.0,21.142235
2013-12-17 19:20,170.0,21.837524
2013-12-17 19:50,170.0,20.478762
2013-12-17 20:20,170.0,19.32863
2013-12-17 20:50,170.0,21.397627
2013-12-17 21:20,170.0,21.56691
2013-12-17 21:50,170.0,23.08314
2013-12-17 22:20,170.0,21.473795000000003
2013-12-17 22:50,170.0,24.731184
2013-12-17 23:20,170.0,23.990482
2013-12-17 23:50,170.0,24.621578
2013-12-18 00:20,170.0,24.556145
2013-12-18 00:50,180.0,23.21825
2013-12-18 01:20,180.0,20.438635
2013-12-18 01:50,180.0,19.833183
2013-12-18 02:20,180.0,18.568638
2013-12-18 02:50,180.0,17.918499
2013-12-18 03:20,180.0,17.0351
2013-12-18 03:50,200.0,16.528135
2013-12-18 04:20,210.0,13.974214000000002
2013-12-18 04:50,220.0,15.384992
2013-12-18 05:20,200.0,10.459242999999999
2013-12-18 05:50,200.0,8.755363000000001
2013-12-18 06:20,210.0,10.343164999999999
2013-12-18 06:50,220.0,10.368378
2013-12-18 07:50,200.0,9.276342999999999
2013-12-18 08:20,210.0,9.843668
2013-12-18 08:50,200.0,8.603817999999999
2013-12-18 10:20,150.0,8.161936
2013-12-18 10:50,170.0,10.037711999999999
2013-12-18 11:20,170.0,12.5146265
2013-12-18 11:50,170.0,12.372073
2013-12-18 12:20,160.0,9.756658999999999
2013-12-18 12:50,160.0,12.68967
2013-12-18 13:20,150.0,12.647294
2013-12-18 13:50,150.0,14.824307000000001
2013-12-18 14:20,160.0,16.162860000000002
2013-12-18 14:50,160.0,14.6653
2013-12-18 16:20,140.0,18.925634
2013-12-18 17:20,140.0,15.931869
2013-12-18 17:50,140.0,18.061415
2013-12-18 18:20,130.0,16.352003
2013-12-18 18:50,130.0,14.754843
2013-12-18 19:20,120.0,18.384766
2013-12-18 19:50,130.0,19.833338
2013-12-18 20:20,130.0,18.607279000000002
2013-12-18 20:50,170.0,18.2211
2013-12-18 21:20,160.0,17.895056
2013-12-18 21:50,150.0,20.22889
2013-12-18 22:20,150.0,22.122035999999998
2013-12-18 22:50,150.0,21.908459
2013-12-18 23:20,160.0,18.59902
2013-12-18 23:50,180.0,19.14915
2013-12-19 00:20,220.0,19.30763
2013-12-19 00:50,240.0,24.380157
2013-12-19 02:20,260.0,27.976032
2013-12-19 02:50,260.0,29.506735
2013-12-19 03:20,260.0,29.174612
2013-12-19 03:50,260.0,29.459045
2013-12-19 04:20,260.0,24.905313
2013-12-19 04:50,250.0,23.011244
2013-12-19 05:20,250.0,22.683735000000002
2013-12-19 05:50,260.0,17.740776
2013-12-19 06:20,240.0,24.132116
2013-12-19 06:50,240.0,20.653814
2013-12-19 07:20,240.0,23.889275
2013-12-19 07:50,230.0,14.017779999999998
2013-12-19 08:20,240.0,17.011547
2013-12-19 08:50,240.0,17.499508
2013-12-19 09:20,260.0,17.198078
2013-12-19 09:50,240.0,13.182585999999999
2013-12-19 10:20,220.0,13.892619
2013-12-19 10:50,220.0,16.08933
2013-12-19 11:20,220.0,18.4377
2013-12-19 11:50,210.0,16.113155
2013-12-19 12:20,200.0,14.551525
2013-12-19 13:20,250.0,17.444927
2013-12-19 13:50,240.0,12.474468
2013-12-19 14:20,240.0,14.547182000000001
2013-12-19 14:50,240.0,14.1085
2013-12-19 15:20,240.0,13.2136545
2013-12-19 15:50,250.0,18.517998000000002
2013-12-19 16:20,250.0,14.557795
2013-12-19 16:50,250.0,14.158171
2013-12-19 17:20,230.0,14.038160999999999
2013-12-19 17:50,220.0,14.566482
2013-12-19 18:20,240.0,11.411241
2013-12-19 18:50,220.0,9.936584
2013-12-19 19:20,220.0,13.102135
2013-12-19 19:50,230.0,12.607003
2013-12-19 20:20,270.0,19.113410000000002
2013-12-19 20:50,260.0,12.492541000000001
2013-12-19 21:20,260.0,17.878298
2013-12-19 21:50,260.0,12.762831
2013-12-19 22:20,230.0,13.685842999999998
2013-12-19 22:50,250.0,8.55039
2013-12-19 23:20,260.0,10.53547
2013-12-19 23:50,260.0,9.538222
2013-12-20 00:20,240.0,6.701269
2013-12-20 00:50,250.0,15.087572
2013-12-20 01:20,250.0,12.926575999999999
2013-12-20 01:50,250.0,14.565747
2013-12-20 02:20,250.0,14.511917
2013-12-20 02:50,260.0,18.816275
2013-12-20 03:20,250.0,14.099747
2013-12-20 03:50,240.0,14.335723999999999
2013-12-20 04:20,250.0,13.452013
2013-12-20 04:50,260.0,13.452262
2013-12-20 05:20,250.0,10.227697000000001
2013-12-20 05:50,260.0,10.187645
2013-12-20 06:20,240.0,9.923624
2013-12-20 06:50,230.0,11.790583999999999
2013-12-20 07:20,220.0,9.16487
2013-12-20 07:50,240.0,10.809714999999999
2013-12-20 08:20,230.0,10.770617
2013-12-20 08:50,220.0,7.9487559999999995
2013-12-20 09:20,220.0,10.033188
2013-12-20 09:50,210.0,9.554260000000001
2013-12-20 10:20,210.0,12.61571
2013-12-20 10:50,200.0,12.105856
2013-12-20 11:20,190.0,11.145837
2013-12-20 11:50,190.0,15.654871
2013-12-20 12:20,180.0,13.730285
2013-12-20 12:50,170.0,14.453957999999998
2013-12-20 13:20,170.0,18.19095
2013-12-20 13:50,170.0,19.553717000000002
2013-12-20 14:20,170.0,21.062664
2013-12-20 14:50,170.0,22.401594
2013-12-20 15:20,170.0,20.743904
2013-12-20 15:50,180.0,20.54516
2013-12-20 16:50,190.0,21.54705
2013-12-20 17:20,200.0,16.924215
2013-12-20 17:50,200.0,16.581953
2013-12-20 18:20,200.0,16.400242000000002
2013-12-20 18:50,200.0,16.026985
2013-12-20 19:20,200.0,15.361379999999999
2013-12-20 19:50,200.0,13.245657999999999
2013-12-20 20:20,210.0,12.5712
2013-12-20 20:50,210.0,13.156785999999999
2013-12-20 21:20,210.0,14.195611999999999
2013-12-20 21:50,200.0,16.394625
2013-12-20 22:20,230.0,16.095608
2013-12-20 22:50,220.0,15.780017
2013-12-20 23:20,220.0,18.330719000000002
2013-12-20 23:50,220.0,15.904763
2013-12-21 00:20,220.0,18.014357
2013-12-21 00:50,220.0,18.406143
2013-12-21 01:20,230.0,17.505955
2013-12-21 01:50,230.0,21.859785000000002
2013-12-21 02:20,230.0,23.724854999999998
2013-12-21 02:50,210.0,18.748112
2013-12-21 03:20,230.0,19.277442999999998
2013-12-21 03:50,220.0,20.594025
2013-12-21 04:20,220.0,19.097229000000002
2013-12-21 04:50,230.0,17.942257
2013-12-21 05:20,220.0,17.999254
2013-12-21 05:50,220.0,17.948175
2013-12-21 06:20,220.0,14.110048999999998
2013-12-21 06:50,220.0,21.512678
2013-12-21 07:20,210.0,21.96154
2013-12-21 07:50,210.0,23.72109
2013-12-21 08:20,200.0,22.516029999999997
2013-12-21 08:50,240.0,19.817356
2013-12-21 09:20,220.0,18.675182
2013-12-21 09:50,220.0,15.147781
